TableNumber_	Command_	Subtype_	Label_	variable	value	Label
1	File Information	Variable Values	Variable Values	progn	03980003	Kazakhstan: Programme of technical and vocational education (professional school and professional lyceum).
1	File Information	Variable Values	Variable Values	progn	03980004	Kazakhstan: Programme of technical and vocational education (colledge and uchilische).
1	File Information	Variable Values	Variable Values	progn	04000001	Jordan: basic education
1	File Information	Variable Values	Variable Values	progn	04100001	Korea: Lower Secondary Education
1	File Information	Variable Values	Variable Values	progn	04100002	Korea: Upper Secondary Education
1	File Information	Variable Values	Variable Values	progn	04100003	Korea: Upper Secondary Education
1	File Information	Variable Values	Variable Values	progn	04280001	Latvia: Basic education
1	File Information	Variable Values	Variable Values	progn	04280002	Latvia: Special basic education
1	File Information	Variable Values	Variable Values	progn	04280003	Latvia: Basic vocational education
1	File Information	Variable Values	Variable Values	progn	04280004	Latvia: General secondary education
1	File Information	Variable Values	Variable Values	progn	04280005	Latvia: Secondary vocational education
1	File Information	Variable Values	Variable Values	progn	04400001	Lithuania: Basic School
1	File Information	Variable Values	Variable Values	progn	04400002	Lithuania: Secondary School (Lower Secondary)
1	File Information	Variable Values	Variable Values	progn	04400003	Lithuania: Secondary School (Upper Secondary)
1	File Information	Variable Values	Variable Values	progn	04400004	Lithuania: Lower Gymnasium
1	File Information	Variable Values	Variable Values	progn	04400005	Lithuania: Upper Gymnasium
1	File Information	Variable Values	Variable Values	progn	04400006	Lithuania: Vocational School
1	File Information	Variable Values	Variable Values	progn	04400007	Lithuania: Progymnasium
1	File Information	Variable Values	Variable Values	progn	04420001	Luxembourg: Lower secondary education
1	File Information	Variable Values	Variable Values	progn	04420002	Luxembourg: Lower secondary education
1	File Information	Variable Values	Variable Values	progn	04420003	Luxembourg: Lower secondary education
1	File Information	Variable Values	Variable Values	progn	04420004	Luxembourg: A 3-year vocational education
1	File Information	Variable Values	Variable Values	progn	04420005	Luxembourg: A 4-year technical education
1	File Information	Variable Values	Variable Values	progn	04420006	Luxembourg: A 4 to 5-year technical, commercial or social education
1	File Information	Variable Values	Variable Values	progn	04420007	Luxembourg: Upper secondary education
1	File Information	Variable Values	Variable Values	progn	04420008	Luxembourg: Lower secondary private, not subsidized
1	File Information	Variable Values	Variable Values	progn	04420009	Luxembourg: Upper secondary private, not subsidized
1	File Information	Variable Values	Variable Values	progn	04460001	Macao-China: Grammar or International Program at Lower Secondary Levels
1	File Information	Variable Values	Variable Values	progn	04460002	Macao-China: Grammar or International Program at Higher Secondary Levels
1	File Information	Variable Values	Variable Values	progn	04460003	Macao-China: Technical or Prevocational Program at Lower Secondary Levels
1	File Information	Variable Values	Variable Values	progn	04460004	Macao-China: Technical or Prevocational Program at Higher Secondary Levels
1	File Information	Variable Values	Variable Values	progn	04580001	Malaysia: Science Upper Secondary
1	File Information	Variable Values	Variable Values	progn	04580002	Malaysia: Arts Upper Secondary
1	File Information	Variable Values	Variable Values	progn	04580003	Malaysia: Technical/Vocational Secondary
1	File Information	Variable Values	Variable Values	progn	04580004	Malaysia: Religious Secondary
1	File Information	Variable Values	Variable Values	progn	04580005	Malaysia: Lower Secondary
1	File Information	Variable Values	Variable Values	progn	04840001	Mexico: General Lower Secondary
1	File Information	Variable Values	Variable Values	progn	04840002	Mexico: Technical Lower Secondary
1	File Information	Variable Values	Variable Values	progn	04840003	Mexico: General Lower Secondary by Television
1	File Information	Variable Values	Variable Values	progn	04840004	Mexico: General Baccalaureate or Upper Secondary
1	File Information	Variable Values	Variable Values	progn	04840005	Mexico: General Baccalaureate or Upper Secondary
1	File Information	Variable Values	Variable Values	progn	04840006	Mexico: General Baccalaureate or Upper Secondary
1	File Information	Variable Values	Variable Values	progn	04840007	Mexico: Technical Baccalaureate or Technical from Upper Secondary
1	File Information	Variable Values	Variable Values	progn	04840008	Mexico: Professional  Technician
1	File Information	Variable Values	Variable Values	progn	04990001	Montenegro: lower secondary or second stage of compulsory basic education
1	File Information	Variable Values	Variable Values	progn	04990002	Montenegro: general upper secondary school
1	File Information	Variable Values	Variable Values	progn	04990003	Montenegro: 4-year vocational secondary school
1	File Information	Variable Values	Variable Values	progn	04990004	Montenegro: 3-year vocational secondary school
1	File Information	Variable Values	Variable Values	progn	05280001	Netherlands: practical preparation for labour market
1	File Information	Variable Values	Variable Values	progn	05280002	Netherlands: general vocational oriented;in next year tracks into BB, KB, GL, TL
1	File Information	Variable Values	Variable Values	progn	05280003	Netherlands: admission to ISCED 3 MBO level 1-3, post-sec., non-tert., leads to a lower qualification than GL/TL stud.
1	File Information	Variable Values	Variable Values	progn	05280004	Netherlands: admission to ISCED 3 MBO level 1-3
1	File Information	Variable Values	Variable Values	progn	05280005	Netherlands: admission to ISCED 3 MBO tertiary level,
1	File Information	Variable Values	Variable Values	progn	05280006	Netherlands: HAVO: advanced general secondary education/ admission to higher voc./ college, so tertiary level (ISCED2)
1	File Information	Variable Values	Variable Values	progn	05280007	Netherlands: HAVO: advanced general secondary education/ admission to higher voc./ college, so tertiary level (ISCED3)
1	File Information	Variable Values	Variable Values	progn	05280008	Netherlands: VWO: admission to university (ISCED2)
1	File Information	Variable Values	Variable Values	progn	05280009	Netherlands: VWO: admission to university (ISCED3)
1	File Information	Variable Values	Variable Values	progn	05540001	New Zealand: Lower secondary
1	File Information	Variable Values	Variable Values	progn	05540002	New Zealand: Upper secondary
1	File Information	Variable Values	Variable Values	progn	05780001	Norway: Lower secondary
1	File Information	Variable Values	Variable Values	progn	05780002	Norway: Upper secondary
1	File Information	Variable Values	Variable Values	progn	05780003	Norway: Lower and upper secondary
1	File Information	Variable Values	Variable Values	progn	06040001	Peru: Lower secondary education. Includes regular, alternately and distance program.
1	File Information	Variable Values	Variable Values	progn	06040002	Peru: Upper secondary education. Includes  regular, alternately and distance program.
1	File Information	Variable Values	Variable Values	progn	06040003	Peru: Alternative Basic Education-Advanced cycle. Includes Adults secondary program.
1	File Information	Variable Values	Variable Values	progn	06040004	Peru: Technical  Productive Education-Middle cycle
1	File Information	Variable Values	Variable Values	progn	06160001	Poland: Gymnasium
1	File Information	Variable Values	Variable Values	progn	06160002	Poland: Lyceum - General education
1	File Information	Variable Values	Variable Values	progn	06160003	Poland: Profiled Lyceum
1	File Information	Variable Values	Variable Values	progn	06160004	Poland: Technical School
1	File Information	Variable Values	Variable Values	progn	06160005	Poland: Basic Vocational School
1	File Information	Variable Values	Variable Values	progn	06200001	Portugal: Lower Secondary
1	File Information	Variable Values	Variable Values	progn	06200002	Portugal: Upper Secondary
1	File Information	Variable Values	Variable Values	progn	06200003	Portugal: Vocational Secondary
1	File Information	Variable Values	Variable Values	progn	06200004	Portugal: Vocational Secondary
1	File Information	Variable Values	Variable Values	progn	06200005	Portugal: Lower Secondary
1	File Information	Variable Values	Variable Values	progn	06340001	Qatar: Lower Secondary Reformed
1	File Information	Variable Values	Variable Values	progn	06340002	Qatar: Lower Secondary International
1	File Information	Variable Values	Variable Values	progn	06340003	Qatar: Upper Secondary Reformed
1	File Information	Variable Values	Variable Values	progn	06340004	Qatar: Upper Secondary International
1	File Information	Variable Values	Variable Values	progn	06420001	Romania: General education, leading to the continuation of studies
1	File Information	Variable Values	Variable Values	progn	06420002	Romania: Lower Secondary education, it continues the Gymnasium to the first part of the High School
1	File Information	Variable Values	Variable Values	progn	06430001	Russian Federation: Programme of basic general education (Lower secondary)
1	File Information	Variable Values	Variable Values	progn	06430002	Russian Federation: Programme of secondary general education (Upper secondary)
1	File Information	Variable Values	Variable Values	progn	06430003	Russian Federation: Programme of initial professional education (professional schools, ets.)
1	File Information	Variable Values	Variable Values	progn	06430004	Russian Federation: Programme of secondary professional education (technikum, colledge, ets.)
1	File Information	Variable Values	Variable Values	progn	06430101	Perm (Russian Federation): Programme of basic general education (Lower secondary)
1	File Information	Variable Values	Variable Values	progn	06430102	Perm (Russian Federation): Programme of secondary general education (Upper secondary)
1	File Information	Variable Values	Variable Values	progn	06430103	Perm (Russian Federation): Programme of initial professional education (professional schools, ets.)
1	File Information	Variable Values	Variable Values	progn	06430104	Perm (Russian Federation): Programme of secondary professional education (technikum, colledge, ets.)
1	File Information	Variable Values	Variable Values	progn	06880001	Serbia: Primary School
1	File Information	Variable Values	Variable Values	progn	06880002	Serbia: Gymnasium
1	File Information	Variable Values	Variable Values	progn	06880003	Serbia: Technical
1	File Information	Variable Values	Variable Values	progn	06880004	Serbia: Technical Vocational
1	File Information	Variable Values	Variable Values	progn	06880005	Serbia: Medical
1	File Information	Variable Values	Variable Values	progn	06880006	Serbia: Economic
1	File Information	Variable Values	Variable Values	progn	06880007	Serbia: Economic Vocational
1	File Information	Variable Values	Variable Values	progn	06880008	Serbia: Agricultural
1	File Information	Variable Values	Variable Values	progn	06880009	Serbia: Agricultural Vocational
1	File Information	Variable Values	Variable Values	progn	06880010	Serbia: Artistic
1	File Information	Variable Values	Variable Values	progn	07020001	Singapore: Lower Secondary education
1	File Information	Variable Values	Variable Values	progn	07020002	Singapore: Upper Secondary education
1	File Information	Variable Values	Variable Values	progn	07020003	Singapore: Post Secondary education
1	File Information	Variable Values	Variable Values	progn	07030001	Slovak Republic: Basic school
1	File Information	Variable Values	Variable Values	progn	07030002	Slovak Republic: Vocational Basic school
1	File Information	Variable Values	Variable Values	progn	07030003	Slovak Republic: Secondary school (ISCED 2)
1	File Information	Variable Values	Variable Values	progn	07030004	Slovak Republic: Secondary school (ISCED 3)
1	File Information	Variable Values	Variable Values	progn	07030005	Slovak Republic: High School
1	File Information	Variable Values	Variable Values	progn	07030006	Slovak Republic: Secondary College - branch/class with a school leaving examination
1	File Information	Variable Values	Variable Values	progn	07030007	Slovak Republic: Secondary College - branch/class without a school leaving examination
1	File Information	Variable Values	Variable Values	progn	07040001	Viet Nam: Secondary education (lower)
1	File Information	Variable Values	Variable Values	progn	07040002	Viet Nam: Secondary education (upper)
1	File Information	Variable Values	Variable Values	progn	07040003	Viet Nam: Mixed schools
1	File Information	Variable Values	Variable Values	progn	07040004	Viet Nam: Continuing education centers
1	File Information	Variable Values	Variable Values	progn	07040005	Viet Nam: Professional Secondary
1	File Information	Variable Values	Variable Values	progn	07040006	Viet Nam: Vocational institutions
1	File Information	Variable Values	Variable Values	progn	07050001	Slovenia: Secondary general education - general and classical gymnasiums
1	File Information	Variable Values	Variable Values	progn	07050002	Slovenia: Secondary general education - technical gymnasiums
1	File Information	Variable Values	Variable Values	progn	07050003	Slovenia: Technical education programmes
1	File Information	Variable Values	Variable Values	progn	07050004	Slovenia: Vocational education programmes of medium duration - school type and dual type/apprenticeship organisation
1	File Information	Variable Values	Variable Values	progn	07050005	Slovenia: Vocational education programmes of short duration
1	File Information	Variable Values	Variable Values	progn	07050006	Slovenia: Basic (elementary) education
1	File Information	Variable Values	Variable Values	progn	07240001	Spain: Compulsory Secondary Education
1	File Information	Variable Values	Variable Values	progn	07240002	Spain: Initial Vocational Qualification Programme
1	File Information	Variable Values	Variable Values	progn	07240003	Spain: Baccalaureat
1	File Information	Variable Values	Variable Values	progn	07240004	Spain: Intermediate Level Vocational Training
1	File Information	Variable Values	Variable Values	progn	07520001	Sweden: Compulsory basic school
1	File Information	Variable Values	Variable Values	progn	07520002	Sweden: Upper secondary school, general orientation
1	File Information	Variable Values	Variable Values	progn	07520003	Sweden: Upper secondary school, vocational orientation
1	File Information	Variable Values	Variable Values	progn	07520004	Sweden: Upper secondary school, introduction programmes
1	File Information	Variable Values	Variable Values	progn	07560001	Switzerland: Secondary education, First stage
1	File Information	Variable Values	Variable Values	progn	07560002	Switzerland: Preparatory course for vocational education
1	File Information	Variable Values	Variable Values	progn	07560003	Switzerland: School preparing for the university entrance certificate
1	File Information	Variable Values	Variable Values	progn	07560004	Switzerland: Vocational baccalaureat, dual system 3-4 years
1	File Information	Variable Values	Variable Values	progn	07560005	Switzerland: Vocational education, dual system 3-4 years
1	File Information	Variable Values	Variable Values	progn	07560006	Switzerland: Intermediate diploma school
1	File Information	Variable Values	Variable Values	progn	07560007	Switzerland: Basic vocational education, dual system 1-2 years
1	File Information	Variable Values	Variable Values	progn	07560008	Switzerland: Intermediate Diploma School
1	File Information	Variable Values	Variable Values	progn	07640001	Thailand: Lower Secondary Level
1	File Information	Variable Values	Variable Values	progn	07640002	Thailand: Upper Secondary Level
1	File Information	Variable Values	Variable Values	progn	07640003	Thailand: Vocational Certificate level (Cert. of VOC.)
1	File Information	Variable Values	Variable Values	progn	07840001	United Arab Emirates: Secondary education (lower)
1	File Information	Variable Values	Variable Values	progn	07840002	United Arab Emirates: Secondary Education ( upper)
1	File Information	Variable Values	Variable Values	progn	07840003	United Arab Emirates: Secondary education (technical )
1	File Information	Variable Values	Variable Values	progn	07880001	Tunisia: Enseignement preparatoire (lower secondary)
1	File Information	Variable Values	Variable Values	progn	07880002	Tunisia: Enseignement secondaire (upper secondary)
1	File Information	Variable Values	Variable Values	progn	07920001	Turkey: Primary school
1	File Information	Variable Values	Variable Values	progn	07920002	Turkey: General high school
1	File Information	Variable Values	Variable Values	progn	07920003	Turkey: Anatolian high school
1	File Information	Variable Values	Variable Values	progn	07920004	Turkey: Science high school
1	File Information	Variable Values	Variable Values	progn	07920005	Turkey: Social Sciences High School
1	File Information	Variable Values	Variable Values	progn	07920006	Turkey: Anatolian Teacher Training High School
1	File Information	Variable Values	Variable Values	progn	07920007	Turkey: Fine Arts and Sports High School
1	File Information	Variable Values	Variable Values	progn	07920008	Turkey: Vocational High School
1	File Information	Variable Values	Variable Values	progn	07920009	Turkey: Anatolian Vocational High School
1	File Information	Variable Values	Variable Values	progn	07920010	Turkey: Technical High School
1	File Information	Variable Values	Variable Values	progn	07920011	Turkey: Anatolian Technical High School
1	File Information	Variable Values	Variable Values	progn	07920012	Turkey: Multi Programme High School
1	File Information	Variable Values	Variable Values	progn	07920013	Turkey: Police High School
1	File Information	Variable Values	Variable Values	progn	08261001	United Kingdom (excl.Scotland): Students studying mostly toward GCSE or equivalent level 1 or 2 qual.
1	File Information	Variable Values	Variable Values	progn	08261002	United Kingdom (excl.Scotland): Students studying mostly towards a level 1 Diploma
1	File Information	Variable Values	Variable Values	progn	08261003	United Kingdom (excl.Scotland): Students studying mostly towards a level 2 Diploma
1	File Information	Variable Values	Variable Values	progn	08261004	United Kingdom (excl.Scotland): Students studying mostly towards a level 3 Diploma
1	File Information	Variable Values	Variable Values	progn	08261005	United Kingdom (excl.Scotland): Students studying mostly for AS or A Levels or eq. non-voc. lev.3 qual.
1	File Information	Variable Values	Variable Values	progn	08261006	United Kingdom (excl.Scotland): Students studying mostly towards level 1 or 2 vocational qualifications
1	File Information	Variable Values	Variable Values	progn	08261007	United Kingdom (excl.Scotland): Students studying mostly for level 3 vocational qualifications
1	File Information	Variable Values	Variable Values	progn	08261008	United Kingdom (excl.Scotland): Students studying mostly toward Entry Level Certificates
1	File Information	Variable Values	Variable Values	progn	08261009	United Kingdom (excl.Scotland): Students below Year 10 - England
1	File Information	Variable Values	Variable Values	progn	08261010	United Kingdom (excl.Scotland): Students below Year 10 - Wales
1	File Information	Variable Values	Variable Values	progn	08261011	United Kingdom (excl.Scotland): Students below Year 11 - Northern Ireland
1	File Information	Variable Values	Variable Values	progn	08262001	Scotland: Standard Grades or Access 3 or Intermediates
1	File Information	Variable Values	Variable Values	progn	08262002	Scotland: Highers or Advanced Highers
1	File Information	Variable Values	Variable Values	progn	08262003	Scotland: National Progression Award or National Certificate at level 3 to 5
1	File Information	Variable Values	Variable Values	progn	08262004	Scotland: National Progression Award or National Certificate at level 6
1	File Information	Variable Values	Variable Values	progn	08262005	Scotland: I am not studying for any of these qualifications yet
1	File Information	Variable Values	Variable Values	progn	08400001	United States of America: Grades 7-9
1	File Information	Variable Values	Variable Values	progn	08400002	United States of America: Grades 10-12
1	File Information	Variable Values	Variable Values	progn	08580001	Uruguay: Lower Secondary
1	File Information	Variable Values	Variable Values	progn	08580002	Uruguay: Lower Secondary with a technological component
1	File Information	Variable Values	Variable Values	progn	08580003	Uruguay: Lower Secondary with a very important technological component
1	File Information	Variable Values	Variable Values	progn	08580004	Uruguay: Vocational lower secondary
1	File Information	Variable Values	Variable Values	progn	08580005	Uruguay: Lower secondary in Rural Primary Schools
1	File Information	Variable Values	Variable Values	progn	08580006	Uruguay: General upper secondary
1	File Information	Variable Values	Variable Values	progn	08580007	Uruguay: Technical upper secondary
1	File Information	Variable Values	Variable Values	progn	08580008	Uruguay: Vocational upper secondary
1	File Information	Variable Values	Variable Values	progn	08580009	Uruguay: Vocational Upper Secondary
1	File Information	Variable Values	Variable Values	progn	08580010	Uruguay: Technical upper secondary
1	File Information	Variable Values	Variable Values	progn	08580011	Uruguay: Military School
1	File Information	Variable Values	Variable Values	progn	99999999	Missing
1	File Information	Variable Values	Variable Values	ANXMAT	9997.00	N/A
1	File Information	Variable Values	Variable Values	ANXMAT	9998.00	Invalid
1	File Information	Variable Values	Variable Values	ANXMAT	9999.00	Missing
1	File Information	Variable Values	Variable Values	ATSCHL	9997.00	N/A
1	File Information	Variable Values	Variable Values	ATSCHL	9998.00	Invalid
1	File Information	Variable Values	Variable Values	ATSCHL	9999.00	Missing
1	File Information	Variable Values	Variable Values	ATTLNACT	9997.0000	N/A
1	File Information	Variable Values	Variable Values	ATTLNACT	9998.0000	Invalid
1	File Information	Variable Values	Variable Values	ATTLNACT	9999.0000	Missing
1	File Information	Variable Values	Variable Values	BELONG	9997.00	N/A
1	File Information	Variable Values	Variable Values	BELONG	9998.00	Invalid
1	File Information	Variable Values	Variable Values	BELONG	9999.00	Missing
1	File Information	Variable Values	Variable Values	BFMJ2	97.00	N/A
1	File Information	Variable Values	Variable Values	BFMJ2	98.00	Invalid
1	File Information	Variable Values	Variable Values	BFMJ2	99.00	Missing
1	File Information	Variable Values	Variable Values	BMMJ1	97.00	N/A
1	File Information	Variable Values	Variable Values	BMMJ1	98.00	Invalid
1	File Information	Variable Values	Variable Values	BMMJ1	99.00	Missing
1	File Information	Variable Values	Variable Values	CLSMAN	9997.0000	N/A
1	File Information	Variable Values	Variable Values	CLSMAN	9998.0000	Invalid
1	File Information	Variable Values	Variable Values	CLSMAN	9999.0000	Missing
1	File Information	Variable Values	Variable Values	COBN_F	000000	Not selected
1	File Information	Variable Values	Variable Values	COBN_F	000400	Afghanistan
1	File Information	Variable Values	Variable Values	COBN_F	000800	Albania
1	File Information	Variable Values	Variable Values	COBN_F	001200	Algeria
1	File Information	Variable Values	Variable Values	COBN_F	001600	American Samoa
1	File Information	Variable Values	Variable Values	COBN_F	002000	Andorra
1	File Information	Variable Values	Variable Values	COBN_F	002400	Angola
1	File Information	Variable Values	Variable Values	COBN_F	002800	Antigua and Barbuda
1	File Information	Variable Values	Variable Values	COBN_F	002900	Caribbean
1	File Information	Variable Values	Variable Values	COBN_F	003100	Azerbaijan
1	File Information	Variable Values	Variable Values	COBN_F	003200	Argentina
1	File Information	Variable Values	Variable Values	COBN_F	003600	Australia
1	File Information	Variable Values	Variable Values	COBN_F	004000	Austria
1	File Information	Variable Values	Variable Values	COBN_F	004400	Bahamas
1	File Information	Variable Values	Variable Values	COBN_F	004800	Bahrain
1	File Information	Variable Values	Variable Values	COBN_F	005000	Bangladesh
1	File Information	Variable Values	Variable Values	COBN_F	005100	Armenia
1	File Information	Variable Values	Variable Values	COBN_F	005200	Barbados
1	File Information	Variable Values	Variable Values	COBN_F	005600	Belgium
1	File Information	Variable Values	Variable Values	COBN_F	005601	Belgium (Flanders)
1	File Information	Variable Values	Variable Values	COBN_F	005602	Belgium (French community)
1	File Information	Variable Values	Variable Values	COBN_F	005603	Belgium (German community)
1	File Information	Variable Values	Variable Values	COBN_F	006000	Bermuda
1	File Information	Variable Values	Variable Values	COBN_F	006400	Bhutan
1	File Information	Variable Values	Variable Values	COBN_F	006800	Bolivia (Plurinational State of)
1	File Information	Variable Values	Variable Values	COBN_F	007000	Bosnia and Herzegovina
1	File Information	Variable Values	Variable Values	COBN_F	007200	Botswana
1	File Information	Variable Values	Variable Values	COBN_F	007600	Brazil
1	File Information	Variable Values	Variable Values	COBN_F	008400	Belize
1	File Information	Variable Values	Variable Values	COBN_F	009000	Solomon Islands
1	File Information	Variable Values	Variable Values	COBN_F	009200	British Virgin Islands
1	File Information	Variable Values	Variable Values	COBN_F	009600	Brunei Darussalam
1	File Information	Variable Values	Variable Values	COBN_F	010000	Bulgaria
1	File Information	Variable Values	Variable Values	COBN_F	010400	Myanmar
1	File Information	Variable Values	Variable Values	COBN_F	010800	Burundi
1	File Information	Variable Values	Variable Values	COBN_F	011200	Belarus
1	File Information	Variable Values	Variable Values	COBN_F	011600	Cambodia
1	File Information	Variable Values	Variable Values	COBN_F	012000	Cameroon
1	File Information	Variable Values	Variable Values	COBN_F	012400	Canada
1	File Information	Variable Values	Variable Values	COBN_F	013200	Cape Verde
1	File Information	Variable Values	Variable Values	COBN_F	013600	Cayman Islands
1	File Information	Variable Values	Variable Values	COBN_F	014000	Central African Republic
1	File Information	Variable Values	Variable Values	COBN_F	014400	Sri Lanka
1	File Information	Variable Values	Variable Values	COBN_F	014800	Chad
1	File Information	Variable Values	Variable Values	COBN_F	015200	Chile
1	File Information	Variable Values	Variable Values	COBN_F	015600	China
1	File Information	Variable Values	Variable Values	COBN_F	015601	China (Shanghai)
1	File Information	Variable Values	Variable Values	COBN_F	015602	Another province in mainland China (QCN)
1	File Information	Variable Values	Variable Values	COBN_F	015603	Hong Kong, Macau, Taiwan
1	File Information	Variable Values	Variable Values	COBN_F	015604	China (Beijing)
1	File Information	Variable Values	Variable Values	COBN_F	015605	Another province in mainland China (QCH)
1	File Information	Variable Values	Variable Values	COBN_F	015610	China (incl. Hong Kong)
1	File Information	Variable Values	Variable Values	COBN_F	015800	Chinese Taipei
1	File Information	Variable Values	Variable Values	COBN_F	017000	Colombia
1	File Information	Variable Values	Variable Values	COBN_F	017400	Comoros
1	File Information	Variable Values	Variable Values	COBN_F	017500	Mayotte
1	File Information	Variable Values	Variable Values	COBN_F	017800	Congo
1	File Information	Variable Values	Variable Values	COBN_F	018000	Democratic Republic of the Congo
1	File Information	Variable Values	Variable Values	COBN_F	018400	Cook Islands
1	File Information	Variable Values	Variable Values	COBN_F	018800	Costa Rica
1	File Information	Variable Values	Variable Values	COBN_F	019100	Croatia
1	File Information	Variable Values	Variable Values	COBN_F	019200	Cuba
1	File Information	Variable Values	Variable Values	COBN_F	020300	Czech Republic
1	File Information	Variable Values	Variable Values	COBN_F	020400	Benin
1	File Information	Variable Values	Variable Values	COBN_F	020800	Denmark
1	File Information	Variable Values	Variable Values	COBN_F	021200	Dominica
1	File Information	Variable Values	Variable Values	COBN_F	021400	Dominican Republic
1	File Information	Variable Values	Variable Values	COBN_F	021800	Ecuador
1	File Information	Variable Values	Variable Values	COBN_F	022200	El Salvador
1	File Information	Variable Values	Variable Values	COBN_F	022600	Equatorial Guinea
1	File Information	Variable Values	Variable Values	COBN_F	023100	Ethiopia
1	File Information	Variable Values	Variable Values	COBN_F	023200	Eritrea
1	File Information	Variable Values	Variable Values	COBN_F	023300	Estonia
1	File Information	Variable Values	Variable Values	COBN_F	023400	Faeroe Islands
1	File Information	Variable Values	Variable Values	COBN_F	023800	Falkland Islands (Malvinas)
1	File Information	Variable Values	Variable Values	COBN_F	024200	Fiji
1	File Information	Variable Values	Variable Values	COBN_F	024600	Finland
1	File Information	Variable Values	Variable Values	COBN_F	024800	Åland Islands
1	File Information	Variable Values	Variable Values	COBN_F	025000	France
1	File Information	Variable Values	Variable Values	COBN_F	025400	French Guiana
1	File Information	Variable Values	Variable Values	COBN_F	025800	French Polynesia
1	File Information	Variable Values	Variable Values	COBN_F	026200	Djibouti
1	File Information	Variable Values	Variable Values	COBN_F	026600	Gabon
1	File Information	Variable Values	Variable Values	COBN_F	026800	Georgia
1	File Information	Variable Values	Variable Values	COBN_F	027000	Gambia
1	File Information	Variable Values	Variable Values	COBN_F	027500	Occupied Palestinian Territory
1	File Information	Variable Values	Variable Values	COBN_F	027600	Germany
1	File Information	Variable Values	Variable Values	COBN_F	028800	Ghana
1	File Information	Variable Values	Variable Values	COBN_F	029200	Gibraltar
1	File Information	Variable Values	Variable Values	COBN_F	029600	Kiribati
1	File Information	Variable Values	Variable Values	COBN_F	030000	Greece
1	File Information	Variable Values	Variable Values	COBN_F	030400	Greenland
1	File Information	Variable Values	Variable Values	COBN_F	030800	Grenada
1	File Information	Variable Values	Variable Values	COBN_F	031200	Guadeloupe
1	File Information	Variable Values	Variable Values	COBN_F	031600	Guam
1	File Information	Variable Values	Variable Values	COBN_F	032000	Guatemala
1	File Information	Variable Values	Variable Values	COBN_F	032400	Guinea
1	File Information	Variable Values	Variable Values	COBN_F	032800	Guyana
1	File Information	Variable Values	Variable Values	COBN_F	033200	Haiti
1	File Information	Variable Values	Variable Values	COBN_F	033600	Holy See
1	File Information	Variable Values	Variable Values	COBN_F	034000	Honduras
1	File Information	Variable Values	Variable Values	COBN_F	034400	Hong Kong-China
1	File Information	Variable Values	Variable Values	COBN_F	034800	Hungary
1	File Information	Variable Values	Variable Values	COBN_F	035200	Iceland
1	File Information	Variable Values	Variable Values	COBN_F	035600	India
1	File Information	Variable Values	Variable Values	COBN_F	035610	India (2009 States)
1	File Information	Variable Values	Variable Values	COBN_F	036000	Indonesia
1	File Information	Variable Values	Variable Values	COBN_F	036400	Iran, Islamic Republic of
1	File Information	Variable Values	Variable Values	COBN_F	036800	Iraq
1	File Information	Variable Values	Variable Values	COBN_F	037200	Ireland
1	File Information	Variable Values	Variable Values	COBN_F	037600	Israel
1	File Information	Variable Values	Variable Values	COBN_F	038000	Italy
1	File Information	Variable Values	Variable Values	COBN_F	038001	Provincia Autonoma of Bolzano (ITA)
1	File Information	Variable Values	Variable Values	COBN_F	038002	Provincia Basilicata (ITA)
1	File Information	Variable Values	Variable Values	COBN_F	038003	Provincia Campania (ITA)
1	File Information	Variable Values	Variable Values	COBN_F	038004	Provincia Emilia Romagna (ITA)
1	File Information	Variable Values	Variable Values	COBN_F	038005	Provincia Friuli Venezia Giulia (ITA)
1	File Information	Variable Values	Variable Values	COBN_F	038006	Provincia Liguria (ITA)
1	File Information	Variable Values	Variable Values	COBN_F	038007	Provincia Lombardia (ITA)
1	File Information	Variable Values	Variable Values	COBN_F	038008	Provincia Piemonte (ITA)
1	File Information	Variable Values	Variable Values	COBN_F	038009	Provincia Puglia (ITA)
1	File Information	Variable Values	Variable Values	COBN_F	038010	Provincia Sardegna (ITA)
1	File Information	Variable Values	Variable Values	COBN_F	038011	Provincia Sicilia (ITA)
1	File Information	Variable Values	Variable Values	COBN_F	038012	Provincia Trento (ITA)
1	File Information	Variable Values	Variable Values	COBN_F	038013	Provincia Veneto (ITA)
1	File Information	Variable Values	Variable Values	COBN_F	038014	The rest of Italy (ITA)
1	File Information	Variable Values	Variable Values	COBN_F	038400	Côte d'Ivoire
1	File Information	Variable Values	Variable Values	COBN_F	038800	Jamaica
1	File Information	Variable Values	Variable Values	COBN_F	039200	Japan
1	File Information	Variable Values	Variable Values	COBN_F	039800	Kazakhstan
1	File Information	Variable Values	Variable Values	COBN_F	040000	Jordan
1	File Information	Variable Values	Variable Values	COBN_F	040400	Kenya
1	File Information	Variable Values	Variable Values	COBN_F	040800	Democratic People's Republic of Korea
1	File Information	Variable Values	Variable Values	COBN_F	041000	Republic of Korea
1	File Information	Variable Values	Variable Values	COBN_F	041400	Kuwait
1	File Information	Variable Values	Variable Values	COBN_F	041700	Kyrgyzstan
1	File Information	Variable Values	Variable Values	COBN_F	041800	Lao People's Democratic Republic
1	File Information	Variable Values	Variable Values	COBN_F	042200	Lebanon
1	File Information	Variable Values	Variable Values	COBN_F	042600	Lesotho
1	File Information	Variable Values	Variable Values	COBN_F	042800	Latvia
1	File Information	Variable Values	Variable Values	COBN_F	043000	Liberia
